Molecule ChEMBL ID,Standard Value,Smiles
CHEMBL347499,1.9,CCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(C)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL79940,1298.0,CC(C)Oc1ccccc1N1CCN(Cc2nc(CN3CCCC3=O)co2)CC1
CHEMBL178921,300.0,Clc1ccc(C2(Cn3ccnc3)OCC(CN3CCN(CCc4ccccc4)CC3)O2)c(Cl)c1
CHEMBL303464,1.4,COc1ccccc1N1CCN(CCn2nc(-c3ccccc3)c3c(C)onc3c2=O)CC1
CHEMBL89965,0.39,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C
CHEMBL43860,0.4,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
CHEMBL80125,1502.0,OCc1cc(CN2CCN(c3ccccc3Oc3ccccc3)CC2)on1
CHEMBL142606,1.1,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(c3ccccc3C(F)(F)F)CC2)C1c1ccc(F)c(F)c1
CHEMBL360688,5.0,C[C@@]1(O)C(=O)N(CCCN2CCN(c3ccc(F)cc3OCC(F)(F)F)CC2)C(=O)N[C@@H]1O
CHEMBL388884,3.467,COc1cc2nc(N3CCN(C(=O)c4ccc(Br)o4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL57163,2.137962089502224e+17,O=c1[nH]c2c([nH]c3ccccc32)c(=O)n1CCN1CCN(c2ccccc2Cl)CC1
CHEMBL90421,0.18,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1C
CHEMBL257097,1.7,CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)Nc3cc(F)ccc3F)CC2)CC1
CHEMBL222896,3.467,COc1ccc(Cl)cc1N1CCN(CCn2c(C)nc3c(sc4ccccc43)c2=O)CC1
CHEMBL1095777,355.59,CCc1cc2c(cc1CC)CC(NC[C@H](O)c1ccc(O)c3[nH]c(=O)ccc13)C2
CHEMBL298595,234.42,O=C1CC2(CCCC2)CC(=O)N1CCN1CCCN(c2ccccc2Cl)CC1
CHEMBL200366,1.99,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc(C)cc1
CHEMBL310471,2.1,CC(C)Oc1ccccc1N1CCN(Cc2cc(CN3CCCCC3=O)n[nH]2)CC1
CHEMBL95191,26.0,CCC(C)c1ccc(N2CCN(CCn3c(=O)[nH]c4c([nH]c5ccccc54)c3=O)CC2)cc1
CHEMBL27021,31.62,COc1ccccc1N1CCN(CCc2ccccc2)CC1
CHEMBL323579,5.9,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(COCCN)N1
CHEMBL12364,129.0,O=C(CN1CCCCC1=O)NCCN1CCN(c2ccc(F)cc2OCC(F)(F)F)CC1
CHEMBL76643,89.0,CC(C)Oc1ccccc1N1CCN(CC2=NOC(CN3CCCCC3=O)C2)CC1
CHEMBL538397,8.5,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OCCF)CC3)CC2)cc1OC
CHEMBL1289503,1995.26,O=C1O[C@]2(CC[C@H](c3nc4cc(OC(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccn1
CHEMBL228279,4.5,COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1
CHEMBL357061,5.41,COCCOC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(N)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL3298023,0.912,COc1ccccc1N1CCN(CCn2c(C)nc3c(sc4ccc(NC(=O)CCCC(=O)NCCc5ccccc5)cc43)c2=O)CC1
CHEMBL3298024,1.0,COc1ccccc1N1CCN(CCn2c(C)nc3c(sc4ccc(NC(=O)CCCNC(=O)Cc5ccccc5)cc43)c2=O)CC1
CHEMBL556313,1000.0,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2F)CC1
CHEMBL145746,0.4,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL297667,7.4,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3C)CC2)C(C)C)cc1
CHEMBL279436,1.862,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)N1
CHEMBL279436,1.0,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)N1
CHEMBL4466677,2.63,COc1ccccc1N1CCN(CC2COCC(c3ccccc3)(c3ccccc3)O2)CC1
CHEMBL4203310,772.0,Cc1cc(C)c(OCCOCCN2CCN(CCc3ccccc3)CC2)c(C)c1.Cl.Cl
CHEMBL2419770,9.12,COc1ccc2ccoc2c1OCCNC[C@@H]1COc2ccccc2O1.Cl
CHEMBL83340,0.064,COc1ccc2c(c1)C(=O)N(CCCCN1CCC(n3c(=O)oc4ccccc43)CC1)S2(=O)=O
CHEMBL338608,0.16,Cc1c(-c2ccccc2)oc2c(C(=O)NCCCN3CCN(c4ccccc4OCc4no[n+]([O-])c4C)CC3)cccc2c1=O
CHEMBL42472,0.05012,COc1cccc(OC)c1OCCNC[C@@H]1C[C@H](c2ccccc2)c2ccccc2O1
CHEMBL313990,90.0,O=C1c2cc(Cl)ccc2S(=O)(=O)N1CCCCN1CCC(n2c(=O)oc3ccccc32)CC1
CHEMBL43651,13.0,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C
CHEMBL394139,45.0,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cc(Cl)ccc3F)CC2)CC1
CHEMBL145785,288.4,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNC(=O)c1ccccc1C(F)(F)F)C3
CHEMBL305029,0.3,CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)s2)CC1
CHEMBL142719,14.0,CNC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)cc1F
CHEMBL429623,4.3,COc1ccc([N+](=O)[O-])cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL391107,13.7,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3)CC2)CC1
CHEMBL315914,1.38,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(C)cc1
CHEMBL92322,36.31,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2ccccc2c1
CHEMBL316677,2.04173794466954e+17,COc1ccccc1N1CCN(CCCn2c(C)nc3c4ccccc4nc-3c2O)CC1
CHEMBL429076,10.0,COc1ccc(Br)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL433203,7.079457843841403e+17,COc1ccccc1N1CCN(CCn2cnc3c4ccccc4nc-3c2O)CC1
CHEMBL228278,11.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OC4CC4)CC3)CC2)cc1OC
CHEMBL390184,3.0,CC(C)Oc1ccccc1C1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccc(F)c(F)c3)CC2)CC1
CHEMBL233790,3.5,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cnc(Cl)c(Br)c3)CC2)CC1
CHEMBL232607,4.9,COc1ccncc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1
CHEMBL80599,0.53,COc1ccc(Cl)cc1N1CCN(CCCNc2c(C(C)=O)c(C)nn(C)c2=O)CC1
CHEMBL70095,0.98,COc1ccc(N2C(=O)c3ccc(C(=O)NCC(O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1OC
CHEMBL37962,831.76,CN(CCOc1ccccc1)CC1COC(c2ccccc2)(c2ccccc2)O1.O=C(O)C(=O)O
CHEMBL69245,6.9,COC(CNC(=O)c1ccc2c(c1)C(=O)N(c1cccc(F)c1)C2=O)CN1CCN(c2ccccc2OC(C)C)CC1
CHEMBL358595,1.9,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C(=O)N1
CHEMBL4448297,1000.0,c1ccc(OCCNCC2(c3ccccc3)COCCO2)cc1
CHEMBL342126,0.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)(c3ccc(F)cc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL302698,12589.25,CS(=O)(=O)c1ccc(C(F)(F)F)cc1NCC1=NCCN1
CHEMBL19376,830.0,COc1cc2nc(N3CCN[C@H](C(=O)NC(C)(C)C)C3)nc(N)c2cc1OC
CHEMBL347501,3.66,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)N=C(C)/C(=C(/O)OCCO)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL40303,61.0,N#CC1(c2ccccc2)CCN(CCCNC(=O)C(c2ccccc2)C2CCCCC2)CC1
CHEMBL94259,4.2,N#Cc1cc(F)ccc1C1CCN(CCCNC(=O)C2=C(C(F)(F)F)NC(=O)N[C@@H]2c2ccc(F)c(F)c2)CC1
CHEMBL179334,0.18,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1ccc([N+](=O)[O-])cc1
CHEMBL3797887,2700.0,C[C@@H](c1cccc(C#N)c1)n1cc(Cl)cc(C(N)=O)c1=N
CHEMBL301224,33.88,O=C1CC2(CCCC2)CCN1CCN1CCN(c2cc(Cl)ccc2Cl)CC1
CHEMBL299253,43.65,O=C1CC2(C=CN1CCN1CCN(c3ccccc3Cl)CC1)CCCC2
CHEMBL2234450,158.49,COc1cc2nc3c(c(N)c2cc1OC)CC(CNC(=O)c1ccoc1)C3
CHEMBL2234446,7.94,COc1ccccc1N1CCN(CC2CO[C@H](c3cccc4ccccc34)O2)CC1
CHEMBL239101,1995.26,O=C(c1cc(F)cc(F)c1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1.O=CO
CHEMBL540633,3981.07,Cl.O=C(c1ccccc1)N1CCN(c2ccc(OC3CCN(C4CCC4)CC3)cc2)C(=O)C1
CHEMBL239081,10000.0,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2=O)cc1.O=CO
CHEMBL427552,1.99,COc1cccc(COc2ccccc2OCCNCCOc2c(OC)cccc2OC)c1
CHEMBL2234439,169.82,c1ccc(OCCNC2COCC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL200446,0.2512,COc1cccc(OC)c1OCCNCCOc1ccccc1OCc1ccc(Cl)cc1
CHEMBL389104,16.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1ccc2c(c1)OCO2
CHEMBL228334,1.8,COc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC
CHEMBL243228,0.8,CC(C)Oc1ccccc1N1CCN(C2CCC(N3C(=O)c4cccnc4C3=O)CC2)CC1
CHEMBL2146807,100.0,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2cccnc2c1=O
CHEMBL2146810,50.12,CCCCN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2ncccc2c1=O
CHEMBL228332,3.8,O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1cc(Cl)ccc1F
CHEMBL242934,4.169,COc1cc2nc(N3CCN(C(=O)c4ccccc4)[C@H]4CCCC[C@H]43)nc(N)c2cc1OC
CHEMBL232779,3.5,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3cccc(F)c3)CC2)CC1
CHEMBL232780,0.73,CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3cccc(F)c3)CC2)CC1
CHEMBL288772,0.8,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1C
CHEMBL42335,1.4,CC1=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)CC(=O)N1
CHEMBL315538,7.079,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc(OC)cc1
CHEMBL151668,59.0,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)C2=C(C)NC(C)=C(C(=O)O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL142981,0.1,COC(=O)C1=C(C)NC(=O)N(CCCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL3752900,524.81,C=CCN(CC=C)CCc1c[nH]c2ccc(Cl)cc12
CHEMBL284470,14.79,CO/C(O)=C1\C(C)=NC(C)=C(C(=O)NCCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc([N+](=O)[O-])cc1
CHEMBL27251,373.0,CN1CCc2ccc3c4c2[C@H]1Cc1cccc(c1-4)[C@@H]3N
CHEMBL228389,21.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)(F)F)CC3)CC2)cc1OC
CHEMBL429453,15.0,CCN([C@H]1CC[C@@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1)S(=O)(=O)c1ccc(OC)c(OC)c1
CHEMBL1796034,15.85,O=C1CC(c2ccccc2)CC(=O)N1CCCCN1CCN(c2ccccc2Cl)CC1
CHEMBL69295,0.66,Cc1ccc(N2C(=O)c3ccc(C(=O)NCC(O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1
CHEMBL343822,1100.0,O=C1c2ccccc2C(Cc2ccnc(F)c2)(Cc2ccnc(F)c2)c2ccccc21
CHEMBL4170675,18.2,COc1cc2nc(N3CCC[C@H](NC(=O)[C@H]4COc5ccccc5O4)C3)nc(N)c2cc1OC
CHEMBL611,2.0,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
CHEMBL2146812,398.11,CN1CCC[C@@H]1Cn1nc(Cc2ccc(Cl)cc2)c2nccnc2c1=O
CHEMBL302942,2.09,COc1ccc(N2C(=O)c3ccc(C(=O)NC[C@@H](O)CN4CCN(c5ccccc5OC(C)C)CC4)cc3C2=O)cc1
CHEMBL358595,0.5,CCC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C(=O)N1
CHEMBL80641,0.63,COc1ccccc1N1CCN(CCNc2c(C(C)=O)c(-c3ccccc3)nn(C)c2=O)CC1
CHEMBL145894,0.06,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(c3ccc(C)cc3)(c3ccccc3C)CC2)C1c1ccc(F)c(F)c1
CHEMBL75201,107151.93,C1COC(N2CCOCC2)=N1
CHEMBL151045,7.7,CC1=C(C(N)=O)C(c2ccc([N+](=O)[O-])cc2)C(C(=O)NCCCN2CCC(O)(c3ccccc3)CC2)=C(C)N1
CHEMBL51074,1.93,Cn1nc(Cl)c2cn3nc(NCCN4CCN(c5ccccc5)CC4)ccc3c2c1=O
CHEMBL62249,9.7,Cc1ccc(C2(c3ccc(C)cc3)CC(=O)N(CC(O)CN3CCC(C#N)(c4ccccc4C)CC3)C2=O)cc1
CHEMBL144286,95.5,COc1cc2nc3c(c(N)c2cc1OC)CCC(CNC(=O)c1ccco1)C3
CHEMBL298058,1.3,Cc1ccc(C(C(=O)NCCCN2CCC(C#N)(c3ccccc3C)CC2)c2ccc(C)cc2)cc1
CHEMBL3920110,1.995,COc1ccc(CCN2CCN(c3ccccc3OC(C)C)CC2)cc1OC
CHEMBL597,0.6,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1
CHEMBL215421,0.4074,COc1cccc(OC)c1OCCNC[C@H]1COc2ccccc2O1.Cl
CHEMBL37883,37.15,O=C(O)C(=O)O.c1ccc(OCCNCC2COC(c3ccccc3)(c3ccccc3)O2)cc1
CHEMBL4526865,977.24,COc1ccccc1OCCNC[C@@H]1CO[C@H](C(c2ccccc2)c2ccccc2)O1.O=C(O)C(=O)O
CHEMBL228496,7.0,O=S(=O)(N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1)c1cccc(OC(F)F)c1
CHEMBL61643,5.7,Cc1ccc(C(O)(C(=O)NCCCN2CCC(C#N)(c3ccccc3)CC2)c2ccc(C)cc2)cc1
CHEMBL70676,977.24,Ic1c(NC2=NCCN2)ccc2nccnc12
CHEMBL145411,0.1,COC(=O)C1=C(C)N=C(C)N(CCCCCN2CCC(c3ccc(C)cc3)(c3ccccc3C)CC2)C1c1ccc(F)c(F)c1
CHEMBL2424668,80.0,Cl.O=C(Cc1ccc(OC2CCNCC2)cc1OCCF)N1CCC(N2C(=O)CCc3ccccc32)CC1
CHEMBL2114249,0.9,C[C@H]1OC(=O)N(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H]1c1ccc(F)c(F)c1
CHEMBL13754,2.63,COc1ccccc1N1CCN(CCn2c(=O)[nH]c3sc(C)c(-c4ccccc4)c3c2=O)CC1
CHEMBL57691,4.7,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@@H](N3CCC(c4ccccn4)CC3)C2)C(=O)N1
CHEMBL100481,281838293126444.94,Cc1nc2c3ccccc3nc-2c(O)n1CCN1CCN(c2ccc(C(C)C)cc2)CC1
CHEMBL1775000,151.0,COc1ccccc1N1CCN(CCN(C(=O)c2ccc([18F])cc2)c2ccccn2)CC1
CHEMBL432947,1.2,Cc1ccc2oc(=O)n(C3CCN(CCCCN4C(=O)c5ccccc5S4(=O)=O)CC3)c2c1
CHEMBL1796049,63.1,COc1ccccc1N1CCN(CCCN2C(=O)CC3(CCc4ccccc43)CC2=O)CC1
CHEMBL2153558,18.2,COc1cccc(OC)c1OCCNC[C@@H]1COc2cccc(F)c2O1.Cl
CHEMBL1767152,199.53,CN1CCC[C@@H]1Cn1nc(CCc2ccccc2)c2ccccc2c1=O
CHEMBL1767161,158.49,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCCCc2ccc(OCCCN3CCCCCC3)cc2)CC1
CHEMBL639,50.12,CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1
CHEMBL1765111,31.62,O=c1c2ccccc2c(Cc2ccc(Cl)cc2)nn1C1CCCN(CCc2ccc(OCCCN3CCCCCC3)cc2)CC1
CHEMBL359173,8.0,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(C)cc1
CHEMBL3342858,17.78,COc1ccccc1N1CCN(CC2COC3(CCN(c4ccccn4)CC3)O2)CC1
CHEMBL3342859,10.72,COc1ccccc1N1CCN(CC2COC3(CCN(C(=O)c4ccccc4)CC3)O2)CC1
CHEMBL3104091,2398.83,CN1CCc2c(c3cccc4c3n2-c2ccccc2CC4)C1
CHEMBL145353,4.2,COC(=O)C1(c2ccccc2)CCN(CCCCCN2C(C)=NC(C)=C(C(N)=O)C2c2ccc(F)cc2F)CC1
CHEMBL358313,3.5,COC(=O)C1=C(C)N=C(C)N(CCC[C@H](C)CN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1
CHEMBL3216590,3.802,COc1ccc2c(c1OCCNC[C@H]1COc3ccccc3O1)NCC2.Cl.Cl
CHEMBL300272,62.0,COC(=O)C1(c2ccccc2)CCN(CCNC(=O)N2C(=O)NC3=C(C(=O)OC3)C2c2ccc(F)c(F)c2)CC1
CHEMBL14199,8.49,COc1ccccc1N1CCN(CCCn2c(=O)[nH]c3scc(-c4ccccc4)c3c2=O)CC1
CHEMBL316358,0.18,CN1C=C(C(=O)NCCCN2CCC(C#N)(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC1=O
CHEMBL328658,0.25,CC1=C(C(=O)NCCCN2CCC(c3ccccc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC(=O)N1
CHEMBL93693,11.0,CC1=C(C(=O)NCCCN2CCC(c3ccc(F)cc3)CC2)[C@H](c2ccc(F)c(F)c2)N(C)C(=O)N1C
CHEMBL90086,0.068,CN1C=C(C(=O)NCCCN2CCC(c3ccc(F)cc3C#N)CC2)[C@@H](c2ccc(F)c(F)c2)NC1=O
CHEMBL134428,77.62,O[C@@H]1[C@H](NC[C@@H]2COc3ccccc3O2)CC[C@H]1Oc1ccccc1
CHEMBL45491,12.0,CN(C)C1C=CC2(CC1)c1ccccc1CCc1ccc(Cl)cc12
CHEMBL56248,8.3,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@H]2CC[C@H](N3CCC(c4ccccn4)CC3)C2)C(=O)N1
CHEMBL145610,1.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1ccc(F)cc1
CHEMBL543741,380.19,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1.Cl.Cl
CHEMBL143066,1.1,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(C(=O)OC)(c3ccccc3)CC2)C1c1cccc(Cl)c1
CHEMBL145562,0.7,COC(=O)C1(c2ccccc2)CCN(CCCNC(=O)N2C(=O)NC(C)=C(C(N)=O)C2c2ccc([N+](=O)[O-])cc2)CC1
CHEMBL3797529,2700.0,N=c1c(C(N)=O)cc(Cl)cn1Cc1ccccc1
CHEMBL101610,10.0,Cc1noc(C)c1S(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3cccc4ccccc34)CC1)O2
CHEMBL3936289,10000.0,CN1CC[C@H]2CC(=O)[C@H](Cc3ccccc3)[C@H]3CCC[C@@H]1[C@H]23
CHEMBL4462600,16.98,O=C(O)C(=O)O.c1ccc(OCCNCCOC(c2ccccc2)c2ccccc2)cc1
CHEMBL4468507,44.67,COc1ccccc1OCCNCCOC(c1ccccc1)c1ccccc1.O=C(O)C(=O)O
CHEMBL357172,0.3,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1cc(F)c(F)c(F)c1
CHEMBL67648,0.8,CC(C)Oc1ccccc1N1CCN(CC(O)CNC(=O)c2ccc3c(c2)C(=O)N(c2ccc(N(C)C)cc2)C3=O)CC1
CHEMBL145756,16.0,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccc(OC)cc3C)CC2)C1c1ccc(F)c(F)c1
CHEMBL344525,0.3,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C)CC2)C1c1ccc(F)c(F)c1
CHEMBL370818,5.25,Cc1ccc(N(NC2=NCCO2)c2cccc(O)c2)cc1
CHEMBL369520,1.4,O=C(NCCCCN1CCN(c2csc3cc(F)ccc23)CC1)c1cnccn1
CHEMBL145394,0.12,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3C(N)=O)CC2)C1c1ccc(F)c(F)c1
CHEMBL2112774,201.0,COc1cccc(C2CCC(NCCOc3ccccn3)CC2)c1
CHEMBL293968,2691.53,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2)CC1
CHEMBL2234443,0.08913,COc1cccc(OC)c1OCCN[C@H]1C[C@@H](c2ccccc2)c2ccccc2S1
CHEMBL2234454,467.74,COc1cccc(OC)c1OCCN[C@H]1COC[C@H](c2ccccc2)O1
CHEMBL431354,95.42,Cc1ccc(C)c(N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2)c1
CHEMBL342731,0.2,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCN(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL493284,89.13,COc1cccc(OC)c1OCCNC[C@@H]1COC(c2ccccc2)(c2ccccc2)CO1
CHEMBL452437,199.53,COc1ccccc1OCCNC[C@@H]1COC[C@H](c2ccccc2)O1
CHEMBL521665,436.52,COc1ccccc1OCCNC[C@@H]1CO[C@H](c2ccccc2)CO1
CHEMBL522460,11.0,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1
CHEMBL2419766,436.52,COc1ccc2cc[nH]c2c1OCCNC[C@@H]1COc2ccccc2O1
CHEMBL3582272,29.9,CCN(CC)c1ccc2cc(-n3cc(CN4CCN(c5nc(N)c6cc(OC)c(OC)cc6n5)CC4)nn3)c(=O)oc2c1
CHEMBL101579,8.0,Cn1cnc(S(=O)(=O)Nc2ccc3c(c2)C(=O)CC2(CCN(CCc4cccc5ccccc45)CC2)O3)c1
CHEMBL101322,2000.0,CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccn3)CC1)O2
CHEMBL144965,1.0,COC(=O)C1=C(C)NC(=O)N(C(=O)NCCCN2CCC(OC)(c3ccccc3)CC2)C1c1ccc(F)c(F)c1
CHEMBL312871,8.71,CC1=C(C(N)=O)C(c2ccc3c(c2)OCO3)C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)=C(C)N1
CHEMBL1796041,67.61,COc1ccccc1N1CCN(CCCCN2C(=O)CC(c3ccc(Cl)cc3)CC2=O)CC1
CHEMBL293515,0.4,COCC1=C(C(=O)OC)[C@H](c2ccc(F)c(F)c2)N(C(=O)N[C@@H]2CC[C@H](N3CCC(c4ccccn4)CC3)C2)C(=O)N1
CHEMBL419164,1670.0,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCN(CCc3ccccn3)CC1)CC2=O
CHEMBL13647,380.19,COc1ccccc1N1CCN(CCN2C(=O)CC3(CCCC3)CC2=O)CC1
CHEMBL99614,20.0,CS(=O)(=O)Nc1ccc2c(c1)OC1(CCN(CCc3cccc4ccccc34)CC1)CC2=O
CHEMBL88628,16.22,CNC(=O)C1=C(C)NC(C)=C(C(=O)NCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1ccc2c(c1)OCO2
CHEMBL228607,31.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC
CHEMBL388361,28.0,COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OC(C)C)CC3)CC2)cc1OC
