Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL188486,630.96,CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)/C=C/c1ccccc1.O=C(O)C(F)(F)F,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine receptor 1B expressed in CHO cells using the radioligand [3H]5-HT,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,631.74,6.29
CHEMBL361729,1862.0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1Cc1ccccc1,Scientific Literature,Binding affinity towards human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.73,334.51,5.06
CHEMBL361303,260.0,CN1CCC(n2ccc3ccc(NC(=O)c4ccc(F)cc4)cc32)CC1,Scientific Literature,In vitro binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.58,351.42,4.3
CHEMBL1774991,121.0,COc1ccccc1N1CCN(CCN(C(=O)C23C4C5C2C2C3C4C52I)c2ccccn2)CC1,Scientific Literature,Inhibition of 5HT1B receptor,B,,,J Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.92,568.46,3.17
CHEMBL482562,2000.0,O=C(Nc1ccc2cnn(S(=O)(=O)c3cccc4ccccc34)c2c1)C1CCNCC1,Scientific Literature,Binding affinity to 5HT1b receptor,B,,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,,434.52,3.36
CHEMBL459067,6.31,Cc1ccc2c(OCCN3CCC(Cc4cccc(C5CCNCC5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.2,443.64,5.34
CHEMBL4169689,2438.0,CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1,Scientific Literature,Displacement of [3H]-5-CT from human 5-HT1B receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,Eur J Med Chem,2018,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.61,451.57,3.46
CHEMBL4447975,10000.0,COc1cc(OC)c2c(c1)OC[C@@]1(C)NCC[C@@H]21,Scientific Literature,Displacement of [3H]5-CT from human recombinant 5-HT1B receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019,Serotonin 1b (5-HT1b) receptor,Ki,nM,,249.31,1.93
CHEMBL246599,31.62,CCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.5,474.61,3.88
CHEMBL248458,25.12,CCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.6,460.58,3.49
CHEMBL3753318,1348.96,C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,Scientific Literature,Binding affinity to 5-HT 1B (unknown origin) by competition binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.87,254.38,3.69
CHEMBL1642889,5000.0,Cl.O=S(=O)(c1ccc2ccccc2c1)c1n[nH]c2ccc(NC3CCNCC3)cc12,Scientific Literature,Binding affinity to 5-HT1B receptor,B,,,Bioorg Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,,442.97,3.71
CHEMBL196598,28.4,COc1ccc(NC(=O)N2CCN(c3ccc(C(F)(F)F)cc3)CC2)cc1N1CCN(C)CC1,Scientific Literature,In vitro binding affinity towards cloned human 5-HT1B receptor using [3H]5-carboximidotryptamine as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.55,477.53,3.82
CHEMBL4210782,10000.0,Cc1ccc(-c2n[nH]c3c2CCNCC3)cc1,Scientific Literature,Displacement of [3H]LSD from human 5-HT1B receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2018,Serotonin 1b (5-HT1b) receptor,Ki,nM,,227.31,2.07
CHEMBL4457754,10000.0,C[C@@]12CN(c3ccccc3)c3ccccc3[C@@H]1CCN2,Scientific Literature,Displacement of [3H]5-CT from human recombinant 5-HT1B receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,ACS Med Chem Lett,2019,Serotonin 1b (5-HT1b) receptor,Ki,nM,,264.37,3.67
CHEMBL392770,1490.0,OCC1(N2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CCCC1,Scientific Literature,Displacement of [3H]5-hydroxytrytamine from human 5HT1B receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.83,509.05,4.88
CHEMBL239598,414.0,CC1CC(N2CCN(C3CCc4ccc(OCc5noc(-c6ccc(Cl)cc6)n5)cc43)CC2)CC1C,Scientific Literature,Displacement of [3H]5-hydroxytrytamine from human 5HT1B receptor expressed in HEK293 cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.38,507.08,6.01
CHEMBL1651094,10000.0,C[C@@H]1SC(c2ccccc2O)=N[C@H]1[C@H]1SC[C@](C)(C(=O)O)N1C,Scientific Literature,Displacement of [3H]-LSD from human 5-HT1B receptor expressed in baculovirus infected Sf9 cells,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,352.48,2.49
CHEMBL191605,79.43,Cc1ccc2c(OCCN3CCN(Cc4ccc(C)c([N+](=O)[O-])c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.1,420.51,3.96
CHEMBL191619,10000.0,Cc1ccc2c(OCCN3CCN(Cc4c(Cl)cccc4Cl)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,,430.38,5.05
CHEMBL1642865,5000.0,Cl.NCCC(=O)Nc1ccc2[nH]nc(S(=O)(=O)c3cccc4ccccc34)c2c1,Scientific Literature,Binding affinity to 5-HT1B receptor,B,,,Bioorg Med Chem,2011,Serotonin 1b (5-HT1b) receptor,Ki,nM,,430.92,2.84
CHEMBL444398,0.3981,Cc1cc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2[nH]1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.4,390.49,3.17
CHEMBL521506,0.5012,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cc(Cl)cc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,436.94,3.89
CHEMBL497980,0.5012,Cc1ccc2c(N3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)ccc(Cl)c2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.3,436.94,3.89
CHEMBL458002,776.25,Cc1ccc(Cn2ncc(N3CCNCC3)c(Cl)c2=O)cc1NC(=O)c1ccc(-c2ccccc2)cc1,Scientific Literature,Displacement of [3H]5HT from 5HT1B receptor expressed in CHO cells,B,,,J Med Chem,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.11,514.03,4.58
CHEMBL485427,25.12,Cc1ccc2c(OC3CCN(CCc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.6,417.51,3.96
CHEMBL365810,398.11,Cc1ccc2c(OCCN3CCN(Cc4ccc(O)c([N+](=O)[O-])c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.4,422.49,3.35
CHEMBL192536,251.19,Cc1ccc2c(OCCN3CCN(Cc4ccc(F)c([N+](=O)[O-])c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.6,424.48,3.79
CHEMBL364495,199.53,Cc1ccc2c(OCCN3CCN(Cc4ccc(Cl)c([N+](=O)[O-])c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.7,440.93,4.3
CHEMBL425190,199.53,Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.7,412.54,4.29
CHEMBL328940,67.0,Cn1ncc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.17,487.58,3.77
CHEMBL95175,360.0,O=C1OCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ncccn4)cc23)CC1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.44,485.56,4.86
CHEMBL330171,208.0,CCn1ncc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.68,501.61,4.25
CHEMBL1631533,1.0,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5F)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.0,483.59,5.69
CHEMBL1632219,1.995,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5scnc5C)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,471.63,4.93
CHEMBL1632210,2.512,Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)c5ccccc5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,450.59,5.16
CHEMBL4207355,10000.0,CCCCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1,Scientific Literature,Displacement of [3H]5-CT from human 5-HT1B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,307.46,3.89
CHEMBL1651092,10000.0,NC(=O)C1CSC(c2ccccc2O)=N1,Scientific Literature,Displacement of [3H]-LSD from human 5-HT1B receptor expressed in baculovirus infected Sf9 cells,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,222.27,0.74
CHEMBL4207302,10.0,C[C@@H]1SC(c2ccccc2O)=N[C@H]1CO,Scientific Literature,Displacement of [3H]5-CT from human 5-HT1B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,223.3,1.63
CHEMBL365405,2400.0,CN1CCC(n2ncc3ccc(NC(=O)c4ccc(F)cc4)cc32)CC1,Scientific Literature,In vitro binding affinity for human 5-hydroxytryptamine 1B receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.62,352.41,3.69
CHEMBL97596,630.96,O=S(=O)(Nc1ccc2nccc(N3CCNCC3)c2c1)c1ccc2c(Cl)cccc2c1,Scientific Literature,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.2,452.97,4.25
CHEMBL191980,1995.26,Cc1ccc2c(OCCN3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.7,430.38,5.05
CHEMBL2113061,158.49,Cc1ccc2c(OCCN3CCN(Cc4ccc5[nH]ccc5c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,B,Homo sapiens,,J Med Chem,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.8,400.53,4.22
CHEMBL148314,1.7,NCCc1c[nH]c2ccc(OCc3ccccc3COc3ccc4[nH]cc(CCN)c4c3)cc12,Scientific Literature,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,F,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.77,454.57,4.81
CHEMBL143767,28.0,CN(C)CCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,Scientific Literature,Compound was tested for intrinsic efficacy against human 5-hydroxytryptamine 1D receptor beta measured as the reduction of forskolin-stimulated cAMP.,F,,,J Med Chem,1996,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.55,336.34,2.5
CHEMBL199088,0.2512,CN1CCN(c2nccc3cc4c(cc23)N(C(=O)c2ccc(C(F)(F)F)nc2)CC4)CC1,Scientific Literature,Mean binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.6,441.46,3.6
CHEMBL372743,1.0,CCc1c(C(=O)N2CCc3cc4ccnc(N5CCN(C)CC5)c4cc32)cnn1-c1ccc(C#N)cc1,Scientific Literature,Mean binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.0,491.6,3.81
CHEMBL98299,6.5,Cn1ncnc1-c1ccc2c(c1)c(C1CCN(CCN3CCNC3=O)CC1)cn2-c1ccc(F)cc1,Scientific Literature,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,B,,,J Med Chem,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.19,487.58,3.77
CHEMBL163639,440.0,O=S(=O)(c1ccccc1)N1CC=C(c2ccc3[nH]cc(CCN4CCCC4)c3c2)CC1,Scientific Literature,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2004,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.36,435.59,4.28
CHEMBL1241736,1.0,CC(=O)c1ncn2c1COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,Scientific Literature,Antagonist activity against human recombinant 5HT1B receptor expressed in CHO cells assessed as inhibition of 5HT-induced [35S]GTPgammaS binding by scintillation proximity assay,F,Homo sapiens,,J Med Chem,2010,Serotonin 1b (5-HT1b) receptor,Ki,nM,9.0,467.57,4.19
CHEMBL241503,2.512,Cc1ccc2c(OCCN3CCC(Cc4ccc5c(c4F)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.6,449.53,4.35
CHEMBL4216246,10000.0,CCCCCCCCOc1ccc(C2=N[C@@H](CO)[C@H](C)S2)cc1,Scientific Literature,Displacement of [3H]5-CT from human 5-HT1B receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,335.51,4.67
CHEMBL1651090,10000.0,OC[C@@H]1CSC(c2ccccc2O)=N1,Scientific Literature,Displacement of [3H]-LSD from human 5-HT1B receptor expressed in baculovirus infected Sf9 cells,B,Homo sapiens,,J Nat Prod,2017,Serotonin 1b (5-HT1b) receptor,Ki,nM,,209.27,1.25
CHEMBL3326993,7.0,COc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2-c2ccccc2Cl)CC1,Scientific Literature,Binding affinity to 5-HT1B (unknown origin),B,Homo sapiens,,Bioorg Med Chem,2014,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.15,506.09,6.01
CHEMBL116448,1000.0,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc(Br)c2)CC1,Scientific Literature,Binding affinity towards 5-hydroxytryptamine 1B receptor (human cloned receptor) in CHO cells using [3H]5-HT as radioligand,B,,,J Med Chem,2000,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.0,415.4,3.72
CHEMBL4207884,10000.0,Clc1ccc(-c2n[nH]c3c2CCNCC3)cc1,Scientific Literature,Displacement of [3H]LSD from human 5-HT1B receptor expressed in HEK cell membranes after 1.5 hrs by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2018,Serotonin 1b (5-HT1b) receptor,Ki,nM,,247.73,2.42
CHEMBL3763779,3744.0,COc1ccccc1N1CCN(CCCCC(=O)n2c3ccccc3c3ccccc32)CC1.Cl,Scientific Literature,Binding affinity to recombinant 5-HT1B receptor (unknown origin) after 1.5 hrs by radioligand displacement assay,B,Homo sapiens,,Eur J Med Chem,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.43,478.04,5.44
CHEMBL83617,203.0,NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1,Scientific Literature,Displacement of [3H]GR-125743 from human 5HT1B expressed in LM(tk-) cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.69,419.5,4.2
CHEMBL233210,21.0,C[C@H]1CN(c2cccc3cc(C#N)ccc23)CCN1CC[C@@H]1OCCc2cc(C(N)=O)ccc21,Scientific Literature,Displacement of [3H]GR-125743 from human 5HT1B expressed in LM(tk-) cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.68,454.57,4.02
CHEMBL248229,31.62,CCCCN1C(=O)COc2ccc(CN3CCN(CCOc4cccc5nc(C)ccc45)CC3)cc21,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.5,488.63,4.27
CHEMBL247609,1.585,Cc1ccc2c(OCCN3CCN(Cc4ccc5c(c4F)N(C)C(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5-HT from human recombinant 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.8,464.54,3.23
CHEMBL200950,5.4,COc1ccc2ccccc2c1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.27,489.65,3.43
CHEMBL196961,116.4,COc1ccc(-c2ccccc2)cc1N1CCN(CCn2cnc3sc4c(c3c2=O)CCN(C)C4)CC1,Scientific Literature,Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR,F,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.93,515.68,3.94
CHEMBL3754496,1778.28,C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,Scientific Literature,Binding affinity to 5-HT 1B (unknown origin) by competition binding assay,B,Homo sapiens,,Bioorg Med Chem Lett,2016,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.75,258.34,3.52
CHEMBL312525,227.0,CCCNC1CCc2ccc3[nH]cc(C=O)c3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.64,256.35,2.84
CHEMBL303921,187.0,CCCN(CCCOc1cccc(Cl)c1)C1CCc2ccc3[nH]cc(C=O)c3c2C1,Scientific Literature,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand",B,,,J Med Chem,1995,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.73,424.97,5.67
CHEMBL158627,5011.87,CS(=O)(=O)Oc1ccc2c(c1)CN(CC[C@H]1CC[C@H](NC(=O)/C=C/c3ccc(F)cc3)CC1)C2,Scientific Literature,Evaluated for the binding affinity to 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2001,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.3,486.61,4.26
CHEMBL115415,610.0,CN(C)CCc1c[nH]c2ccc(C3=CCN(C)CC3)cc12,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.21,283.42,2.99
CHEMBL431866,4.2,COc1ccc(NC(=O)N2CC=C(c3ccc4[nH]cc(C[C@H]5CCCN5C)c4c3)CC2)cc1,Scientific Literature,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,B,,,Bioorg Med Chem Lett,2003,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.38,444.58,5.13
CHEMBL4282117,7596.0,O=C(NCCc1c[nH]c2ccccc12)C1CCN(C(=O)c2ccccc2)CC1,Scientific Literature,Displacement of [3H]GR127543 from human 5HT1B receptor expressed in HEK cell membranes after 1.5 hrs by liquid scintillation counting method,B,Homo sapiens,,Medchemcomm,2018,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.12,375.47,3.38
CHEMBL519010,316.23,Cc1ccc2c(OCCCN3CC(COc4ccc5c(c4)NC(=O)CO5)C3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,6.5,433.51,3.65
CHEMBL484742,2511.89,Cc1ccc2c(OC3CCN(Cc4ccc5c(c4)NC(=O)CO5)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2008,Serotonin 1b (5-HT1b) receptor,Ki,nM,,403.48,3.92
CHEMBL513875,1.995,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)[C@H](C)C3)cc(F)cc2n1,Scientific Literature,Antagonist activity at human 5HT1B assessed as GTPgammaS binding by scintillation proximity assay in presence of 5-HT,F,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,448.54,3.79
CHEMBL4277264,9300.0,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,Scientific Literature,Displacement of [3H]5-CT from recombinant human 5HT1B receptor stably expressed in HEK cells measured after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2019,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.03,356.39,4.95
CHEMBL391661,1995.26,Cc1ccc2c(OCCN3CCC(Cc4cc5c(cc4F)OCC(=O)N5)CC3)cc(Cl)cc2n1,Scientific Literature,Displacement of [3H]5-HT from human cloned 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2007,Serotonin 1b (5-HT1b) receptor,Ki,nM,5.7,483.97,5.0
CHEMBL458199,6.31,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCN(C)CC5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.2,458.65,4.63
CHEMBL456684,39.81,Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCC5)c4)CC3)cccc2n1,Scientific Literature,Displacement of [3H]5HT from human 5HT1B receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2009,Serotonin 1b (5-HT1b) receptor,Ki,nM,7.4,429.61,5.48
CHEMBL382078,1.995,CCc1c(C(=O)N2CCc3cc4ccnc(N5CCN6CCC[C@H]6C5)c4cc32)cnn1-c1ccc(C#N)cc1,Scientific Literature,Mean binding affinity towards 5-hydroxytryptamine 1B receptor using [3H]5-HT or [3H]-8-OH-DPAT as the radioligand,B,Homo sapiens,,Bioorg Med Chem Lett,2005,Serotonin 1b (5-HT1b) receptor,Ki,nM,8.7,517.64,4.34
