Molecule ChEMBL ID,Standard Value,Smiles,Source Description,Assay Description,Assay Type,Assay Organism,Assay Tissue Name,Document Journal,Document Year,Target Name,Standard Type,Standard Units,pChEMBL Value,Molecular Weight,AlogP
CHEMBL526307,100000000.0,COc1cc(C(C)C)c(Oc2cnc(N)nc2N)cc1I,Scientific Literature,Inhibition of histamine H2 receptor,B,,,Bioorg Med Chem Lett,2009.0,Histamine H2 receptor,Ki,nM,,400.22,3.17
CHEMBL59931,57543.99,CC(C)(C)C[C@@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.24,415.58,2.96
CHEMBL64408,12022.64,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)OC)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.92,376.5,3.6
CHEMBL3752270,6918.31,CN1CCN(c2nc(NCc3ccccc3)nc3c2CCc2ccccc2-3)CC1,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine 2 receptor expressed in Sf9 cell membranes by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem Lett,2016.0,Histamine H2 receptor,Ki,nM,5.16,385.52,3.61
CHEMBL519609,1400.0,CCN(CC)CCCOC(=O)N1c2ccccc2Sc2ccccc21,Scientific Literature,Antagonist activity at histamine H2 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Histamine H2 receptor,Ki,nM,5.85,356.49,5.16
CHEMBL3804906,10000.0,CN/C(=N\C#N)NC[C@H]1CC[C@H](c2c[nH]cn2)C1,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor expressed in sf9 cell membrane co-expressing Gsalphas incubated for 60 mins by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,,246.32,0.94
CHEMBL3806162,10000.0,CN/C(=N\C#N)NC[C@H]1CC[C@@H](c2c[nH]cn2)C1,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor expressed in sf9 cell membrane co-expressing Gsalphas incubated for 60 mins by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,,246.32,0.94
CHEMBL3805220,9820.0,N#C/N=C(/NCCSc1ccccc1)NC[C@@H]1CC[C@@H](c2c[nH]cn2)C1,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor expressed in sf9 cell membrane co-expressing Gsalphas incubated for 60 mins by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,5.01,368.51,3.1
CHEMBL105567,97723.72,CCOC(=O)N1CCN(CCCOc2ccc(-c3ccsc3)cc2)CC1,Scientific Literature,Binding affinity to the human cortical histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.01,374.51,3.96
CHEMBL2112461,15135.61,C[C@@]1(O)CCN(CCCOc2ccc(-c3ccc(C#N)cc3)cc2)C1,Scientific Literature,Binding affinity to the human cortical histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.82,336.44,3.45
CHEMBL103027,1800.0,Cc1cccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)c1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,5.75,442.58,3.41
CHEMBL64667,14791.08,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)N3CCCC3)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.83,415.58,4.05
CHEMBL62312,19952.62,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccco3)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.7,412.53,4.27
CHEMBL105967,7762.47,N#Cc1ccc(-c2ccc(OCCCN3CCCNCC3)cc2)cc1,Scientific Literature,Binding affinity to the human cortical histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,5.11,335.45,3.29
CHEMBL3805437,10000.0,CN/C(=N\C#N)NC[C@@H]1CC[C@@H](c2c[nH]cn2)C1,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor expressed in sf9 cell membrane co-expressing Gsalphas incubated for 60 mins by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,,246.32,0.94
CHEMBL3806206,10000.0,CN/C(=N\C#N)NC[C@@H]1CC[C@H](c2c[nH]cn2)C1,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor expressed in sf9 cell membrane co-expressing Gsalphas incubated for 60 mins by liquid scintillation counting method,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,,246.32,0.94
CHEMBL4543119,10000.0,CN1CCCN(c2ccnc(NCC(C)(C)C)n2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 5 nM [3H-pyrilamine from human H1R expressed in Sf9 cell membranes co-expressing RGS4 by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,505.46,2.08
CHEMBL4576393,1000.0,CC(C)(C)CNc1nccc(N2CCN(C(=N)N)CC2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 5 nM [3H-pyrilamine from human H1R expressed in Sf9 cell membranes co-expressing RGS4 by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,519.45,0.95
CHEMBL4471442,10000.0,CC(C)(C)CNc1nccc(N2CCCN(C(=N)N)CC2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 5 nM [3H-pyrilamine from human H1R expressed in Sf9 cell membranes co-expressing RGS4 by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,533.47,1.34
CHEMBL64896,12302.69,O=C(c1ccc(OCCCN2CCN(C(=O)[C@@H]3CCN3)CC2)cc1)C1CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.91,371.48,1.55
CHEMBL2037608,10000.0,COCn1ncc(-c2ccc(OCCCN3CCC[C@H]3C)cc2)cc1=O,Scientific Literature,Binding affinity to human histamine H2 receptor,B,Homo sapiens,,Bioorg Med Chem,2012.0,Histamine H2 receptor,Ki,nM,,357.45,2.77
CHEMBL3217984,79.43,CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,Scientific Literature,Binding affinity to H2 histamine receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Medchemcomm,2012.0,Histamine H2 receptor,Ki,nM,7.1,308.45,4.23
CHEMBL1243367,10000.0,FC(F)(F)c1ccc(SCC(c2ccncc2)c2c[nH]cn2)cc1,Scientific Literature,Binding affinity to human histamine H2 receptor,B,Homo sapiens,,J Med Chem,2010.0,Histamine H2 receptor,Ki,nM,,349.38,4.75
CHEMBL210514,1220.0,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,Scientific Literature,Binding affinity to H2 receptor,B,Homo sapiens,,J Med Chem,2006.0,Histamine H2 receptor,Ki,nM,5.91,565.67,4.8
CHEMBL302445,14454.4,CCCCCC(=O)c1ccc(OCCCN2CCNCC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.84,318.46,3.12
CHEMBL264761,22387.21,C=C(C)C(=O)c1ccc(OCCCN2CCN(C(=O)OCC)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.65,360.45,2.99
CHEMBL5183205,22.91,CCCCCNC(=O)/N=C(\N)NCCCc1cnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine H2 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RG-Salpha S incubated for 60 mins by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,7.64,540.49,1.46
CHEMBL229429,10000.0,N#Cc1cc(F)cc(C#Cc2csc(CF)n2)c1,Scientific Literature,Binding affinity to from histamine H2 receptor,B,Homo sapiens,,J Med Chem,2007.0,Histamine H2 receptor,Ki,nM,,260.27,3.02
CHEMBL72372,1584.89,S=C(NCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,Scientific Literature,Displacement of [125 I]iodoaminopotentidine bound to membranes of CHO cells expressing human H2 receptors,B,Homo sapiens,,J Med Chem,1995.0,Histamine H2 receptor,Ki,nM,5.8,336.89,3.44
CHEMBL64608,10232.93,C[C@@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.99,373.5,1.79
CHEMBL64406,83176.38,C[C@@H](NC(=O)OC(C)(C)C)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.08,459.59,3.11
CHEMBL3769968,3388.0,C=CCOc1cc(F)c(F)cc1C1CC1CN.Cl,Scientific Literature,Binding affinity to histamine H2 receptor (unknown origin) by radioligand binding assay,B,Homo sapiens,,J Med Chem,2016.0,Histamine H2 receptor,Ki,nM,5.47,275.73,2.59
CHEMBL1626,364.0,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,DrugMatrix,DRUGMATRIX: Histamine H2 radioligand binding (ligand: [125I] Aminopotentidine),B,,,,,Histamine H2 receptor,Ki,nM,6.44,343.9,5.1
CHEMBL5207281,3.02,CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine H2 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RG-Salpha S incubated for 60 mins by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,8.52,541.48,0.86
CHEMBL2432058,3038.0,CN(CCc1ccccc1)[C@H]1C2C3CC4C5C3CC2C5C41,Scientific Literature,Inhibition of histamine H2 receptor (unknown origin) by PDSP assay,B,Homo sapiens,,Bioorg Med Chem,2013.0,Histamine H2 receptor,Ki,nM,5.52,279.43,3.31
CHEMBL5174342,331.13,Cc1ccc(CC(C)CNC(=O)/N=C(\N)Nc2ccc(-c3sc(N)nc3C)cc2)cc1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine H2 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RG-Salpha S incubated for 60 mins by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,6.48,664.63,4.32
CHEMBL5179906,234.42,Cc1nc(N)sc1-c1cccc(N/C(N)=N/C(=O)NCC(C)CCCc2ccccc2)c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine H2 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RG-Salpha S incubated for 60 mins by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,6.63,678.66,4.8
CHEMBL1632411,1000.0,CN1CCC(/C(=N/O)c2cc3ccccc3[nH]2)CC1,Scientific Literature,Binding affinity to human recombinant histamine H2 receptor expressed in human SK-N-MC cells by radioligand displacement assay,B,Homo sapiens,,Bioorg Med Chem Lett,2010.0,Histamine H2 receptor,Ki,nM,,257.34,2.69
CHEMBL62527,29512.09,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)C(C)C)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.53,388.55,4.02
CHEMBL319231,50000.0,CC(=O)c1ccc(OCCCN2CC[C@H](N)C2)cc1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.3,262.35,1.69
CHEMBL72372,1584.89,S=C(NCCCCCc1c[nH]cn1)NCc1ccc(Cl)cc1,Scientific Literature,Displacement of [125I]iodoaminopotentidine from human histamine H2 receptor expressed in CHO cells,B,Homo sapiens,,Bioorg Med Chem Lett,2010.0,Histamine H2 receptor,Ki,nM,5.8,336.89,3.44
CHEMBL4534254,10000.0,CN1CCN(c2ccnc(NCC(C)(C)C)n2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 5 nM [3H-pyrilamine from human H1R expressed in Sf9 cell membranes co-expressing RGS4 by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,491.43,1.69
CHEMBL418666,10715.19,CC[C@H](N)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.97,373.5,1.93
CHEMBL60189,20417.38,N[C@H](Cc1ccc(-c2ccccc2)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.69,511.67,4.43
CHEMBL302468,24547.09,N[C@@H](C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1)c1ccccc1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.61,421.54,2.89
CHEMBL417215,39810.72,N[C@H](Cc1ccc(F)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.4,453.56,2.9
CHEMBL105071,730.0,CC(C)(C)c1ccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)cc1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,6.14,484.66,4.4
CHEMBL294502,31622.78,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)CC)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.5,374.53,3.77
CHEMBL1172775,1000.0,COc1ccc(N2CCC(Cc3c[nH]cn3)CC2)cc1,Scientific Literature,Displacement of [125I]aminopotentidine from human histamine H2 receptor expressed in CHO-K1 cells after 1 hr by liquid scintillation counting,B,Homo sapiens,,Bioorg Med Chem,2010.0,Histamine H2 receptor,Ki,nM,,271.36,2.88
CHEMBL4576393,10000.0,CC(C)(C)CNc1nccc(N2CCN(C(=N)N)CC2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 20 nM [3H]UR-DE257 from human H2R expressed in Sf9 cell membranes co-expressing GsalphaS by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,519.45,0.95
CHEMBL1242950,1000.0,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,Scientific Literature,Binding affinity to human histamine H2 receptor by radioligand displacement assay,B,Homo sapiens,,J Med Chem,2010.0,Histamine H2 receptor,Ki,nM,,301.47,4.86
CHEMBL4740135,5487.0,Clc1cccc(-c2ccc(OCCCN3CCN(c4ccncc4)CC3)cc2)c1,Scientific Literature,Displacement of [3H]UR-DE257 from Gsalphas-coupled human H2R expressed in Sf9 cell membranes measured after 60 mins by scintillation counting analysis,B,Homo sapiens,,Eur J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,5.26,407.95,4.99
CHEMBL62421,40738.03,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@@H](C)N)CC2)cc1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.39,389.54,2.71
CHEMBL59733,97723.72,N[C@H](Cc1nccs1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.01,442.59,2.22
CHEMBL60598,13489.63,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)[C@H](NC(=O)OC(C)(C)C)C(C)C)CC2)cc1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.87,517.71,4.91
CHEMBL44220,19952.62,C/N=C(\S)NCCCCCc1c[nH]cn1,Scientific Literature,Displacement of [125 I]iodoaminopotentidine bound to membranes of CHO cells expressing human H2 receptors,B,Homo sapiens,,J Med Chem,1995.0,Histamine H2 receptor,Ki,nM,4.7,226.35,1.63
CHEMBL2376800,14125.38,CCc1cnc2c(N3CC(NC)C3)nc(N)nc2c1,Scientific Literature,Displacement of [3H]histamine from human histamine H2 receptor expressed in HEK cells,B,Homo sapiens,,Bioorg Med Chem Lett,2013.0,Histamine H2 receptor,Ki,nM,4.85,258.33,0.58
CHEMBL451821,10000.0,CN[C@@H](C(=O)N(C)[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]32)C1)C(C)C,Scientific Literature,Displacement of [3H]tiotidine from human histamine H2 receptor,B,Homo sapiens,,J Med Chem,2008.0,Histamine H2 receptor,Ki,nM,,455.73,4.95
CHEMBL1082211,10000.0,C[C@H]1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1C(=O)c1ccc2cc[nH]c2c1,Scientific Literature,Inhibition of histamine H2 receptor,B,,,Bioorg Med Chem Lett,2010.0,Histamine H2 receptor,Ki,nM,,423.52,4.82
CHEMBL305371,33113.11,N[C@H](Cc1ccc(O)cc1)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.48,451.57,2.47
CHEMBL61288,10715.19,C[C@H](CN)C(=O)N1CCN(CCCOc2ccc(C(=O)C3CC3)cc2)CC1,Scientific Literature,Binding affinity towards Histamine H2 receptor from human membranes,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.97,373.5,1.79
CHEMBL5207206,154.88,CCCCCNC(=O)/N=C(\N)NCC1CCc2nc(N)sc2C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of [3H]UR-DE257 from human histamine H2 receptor stably expressed in baculovirus infected Sf9 cell membrane co-expressing RG-Salpha S incubated for 60 mins by scintillation counting analysis,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,6.81,566.53,1.63
CHEMBL593103,1000.0,CN1CCN(c2cc(NCc3ccc(F)cc3)nc(N)n2)CC1,Scientific Literature,Displacement of [3H]tiotidine from GsalphaS-fused human histamine H2 receptor expressed in Sf9 cells,B,Homo sapiens,,Bioorg Med Chem,2009.0,Histamine H2 receptor,Ki,nM,,316.38,1.56
CHEMBL4437371,1000.0,CC(C)(C)CNc1nccc(NCCCN)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 20 nM [3H]UR-DE257 from human H2R expressed in Sf9 cell membranes co-expressing GsalphaS by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,465.4,1.7
CHEMBL4443126,10000.0,CN[C@@H]1CCN(c2ccnc(NCC(C)(C)C)n2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 5 nM [3H-pyrilamine from human H1R expressed in Sf9 cell membranes co-expressing RGS4 by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,491.43,1.73
CHEMBL105762,9120.11,C[C@@H]1CC[C@@H](C)N1CCCOc1ccc(-c2ccc(C#N)cc2)cc1,Scientific Literature,Binding affinity to the human cortical histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,5.04,334.46,4.87
CHEMBL459730,10000.0,N#Cc1ccc(S(=O)(=O)/N=C(\N)N2C[C@H](c3ccccc3)C(c3ccc(Cl)cc3)=N2)cc1,Scientific Literature,Displacement of [3H]tiotidine from human cloned histamine H2 receptor,B,Homo sapiens,,J Med Chem,2008.0,Histamine H2 receptor,Ki,nM,,463.95,3.72
CHEMBL62066,56234.13,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)CC)cc2)CC1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.25,348.44,2.82
CHEMBL60383,8128.31,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)c3ccc(C)s3)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,5.09,442.63,5.05
CHEMBL64773,11220.18,CCCCCC(=O)c1ccc(OCCCN2CCN(C(=O)NC(C)C)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.95,403.57,3.95
CHEMBL102331,3500.0,CC(=O)c1ccc(OCCCN2CC[C@H](NC(=O)c3cccnc3)C2)cc1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,5.46,367.45,2.56
CHEMBL101748,900.0,N#Cc1cccc(S(=O)(=O)N[C@H]2CCN(CCCOc3ccc(C(=O)C4CC4)cc3)C2)c1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,6.05,453.56,2.97
CHEMBL104808,500.0,O=C(c1ccc(OCCCN2CC[C@H](NS(=O)(=O)c3ccc(F)cc3)C2)cc1)C1CC1,Scientific Literature,Binding affinity to the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,6.3,446.54,3.24
CHEMBL104947,69183.1,CCOC(=O)N1CCN(CCCOc2ccc(-c3c[nH]cn3)cc2)CC1,Scientific Literature,Binding affinity to the human cortical histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.16,358.44,2.62
CHEMBL5276441,2.0,CN(C)Cc1ccc(CSCCNc2nonc2NCCCc2ccccc2)o1,Scientific Literature,Antagonist activity at histamine H2 receptor (unknown origin) assessed as inhibition constant,B,Homo sapiens,,J Med Chem,2021.0,Histamine H2 receptor,Ki,nM,8.7,415.56,4.11
CHEMBL432144,27542.29,CCCCCC(=O)c1ccc(OCCCN2CCN(CCC)CC2)cc1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.56,360.54,4.25
CHEMBL4084262,596.0,COc1ccccc1N1CCC2(CCN(CCCSc3nnc(-c4ccccc4)n3C)CC2)CC1,Scientific Literature,Displacement of [125I]-Iodo-aminopotentidine from human histamine H2 receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,6.22,491.71,5.36
CHEMBL4083252,871.0,COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1,Scientific Literature,Displacement of [125I]-Iodo-aminopotentidine from human histamine H2 receptor expressed in stable HEK cells after 90 mins by microbeta scintillation counting method,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,6.06,423.59,3.8
CHEMBL5413694,10000.0,c1ccc(Nc2ccc(OCCCN3CCCCC3)cc2)cc1,Scientific Literature,Displacement of [3H]UR-DE257 from human FLAG-tagged histamine H2 receptor stably expressed in HEK293T cells assessed as inhibition constant by competitive binding based radioligand depletion assay,B,Homo sapiens,,J Med Chem,2023.0,Histamine H2 receptor,Ki,nM,5.0,310.44,4.69
CHEMBL1935426,10000.0,O=S1(=O)CCC(COc2ccc3c(c2)CCC2(CCN(C4CCC4)CC2)O3)CC1,Scientific Literature,Binding affinity to human histamine H2 receptor,B,Homo sapiens,,Bioorg Med Chem Lett,2012.0,Histamine H2 receptor,Ki,nM,,419.59,3.6
CHEMBL305313,21877.62,CCOC(=O)N1CCN(CCCOc2ccc(C(=O)C=C(C)C)cc2)CC1,Scientific Literature,Binding affinity for the human Histamine H2 receptor,B,,,Bioorg Med Chem Lett,2002.0,Histamine H2 receptor,Ki,nM,4.66,374.48,3.38
CHEMBL2037604,10000.0,C[C@H](COc1ccc(-c2cn[nH]c(=O)c2)cc1)CN1CCC[C@H]1C,Scientific Literature,Binding affinity to human histamine H2 receptor,B,Homo sapiens,,Bioorg Med Chem,2012.0,Histamine H2 receptor,Ki,nM,,327.43,2.94
CHEMBL4466349,562.34,Cc1[nH]cnc1CSCCNc1ccnc(NCC(C)(C)C)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 20 nM [3H]UR-DE257 from human H2R expressed in Sf9 cell membranes co-expressing GsalphaS by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,6.25,562.54,3.31
CHEMBL4445423,1000.0,CC(C)(C)CNc1nccc(N2CC[C@@H](NC(=N)N)C2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 20 nM [3H]UR-DE257 from human H2R expressed in Sf9 cell membranes co-expressing GsalphaS by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,519.45,1.0
CHEMBL4543928,1000.0,CC(C)(C)CNc1nccc(NC2CCNC2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,Scientific Literature,Displacement of 20 nM [3H]UR-DE257 from human H2R expressed in Sf9 cell membranes co-expressing GsalphaS by competition binding assay,B,Homo sapiens,,J Med Chem,2019.0,Histamine H2 receptor,Ki,nM,,477.41,1.71
