1"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4582567";"";"None";"532.64";"2";"5.43";"10.16";"O=c1c(-c2ccc(F)cc2)c2n(c(=O)n1CCCCN1CCCC(c3c[nH]c4ccc(F)cc34)C1)CCCC2";"Ki";"'='";"1047.0";"nM";"5.98";"";"";"UO_0000065";"11.23";"0.21";"0.55";"9.49";"0";"CHEMBL4368000";"Displacement of [3H]-raclopride from human D2 receptor expressed in HEK cells incubated for 1 hr by Cheng-Prusoff analysis based microbeta scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4364313";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"1047.0"
"CHEMBL4437202";"";"None";"370.52";"0";"2.00";"13c";"O=C(c1ccccc1)N1CCN(CCN2CCc3ncsc3CC2)CC1";"Ki";"'='";"41686.94";"nM";"4.38";"";"";"UO_0000065";"11.82";"0.23";"2.38";"11.04";"0";"CHEMBL4334858";"Displacement of [3H]spiperone from human dopamine D2S receptor expressed in CHO-K1 cell membrane incubated for 2 hrs by MicroBeta Trilux scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4334436";"1";"Scientific Literature";"Medchemcomm";"2019";"CHEMBL3307512";"";"";"";"4.38"
"CHEMBL3589576";"";"None";"386.45";"0";"4.64";"9";"CCCN(CCNC(=O)/N=N/c1ccc(F)c(F)c1)C1Cc2ccccc2C1";"Ki";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"21.76";"0.41";"3.77";"14.74";"0";"CHEMBL3592693";"Displacement of [3H]spiperone from human dopamine D2 long receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588764";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"CHEMBL3308072";"";"";"";"3.9"
"CHEMBL184383";"";"None";"572.27";"2";"5.68";"11b";"O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(I)ccc2o1";"Ki";"'='";"3200.0";"nM";"5.50";"";"";"UO_0000065";"9.60";"0.24";"-0.19";"11.28";"0";"CHEMBL828883";"Binding affinity towards human D2 long receptor using [3H]spiperone expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137095";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"3200.0"
"CHEMBL184993";"";"None";"549.48";"1";"4.85";"11c";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3s2)CC1";"Ki";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"16.38";"0.40";"4.15";"20.08";"0";"CHEMBL828760";"Binding affinity towards human D2 short receptor using [3H]spiperone expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137095";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3308072";"";"";"";"1.0"
"CHEMBL1909051";"";"None";"347.38";"0";"4.80";"4-(PHENYLMETHYL)-1-[2-(TRIFLUOROMETHYL)BENZOYL]-PIPERIDINE";"O=C(c1ccccc1C(F)(F)F)N1CCC(Cc2ccccc2)CC1";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL1200623";"ETHYLESTRENOL";"4.0";"288.48";"1";"5.09";"ETHYLESTRENOL";"CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C";"Ki";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909140";"DRUGMATRIX: Dopamine D2L radioligand binding (ligand: [3H] Spiperone)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO";"Membrane";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3308072";"";"";"";""
"CHEMBL3664839";"";"None";"434.53";"0";"4.32";"BDBM107523";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CC1(F)F";"Ki";"'='";"194.24";"nM";"6.71";"";"227152";"UO_0000065";"15.45";"0.30";"2.39";"13.21";"0";"CHEMBL3707825";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"194.24"
"CHEMBL3664866";"";"None";"412.57";"0";"4.46";"BDBM107551";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1)C1CCC1";"Ki";"'='";"100.3";"nM";"7.00";"";"227180";"UO_0000065";"16.96";"0.32";"2.54";"13.78";"0";"CHEMBL3707825";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"100.3"
"CHEMBL3642687";"";"None";"482.67";"0";"4.61";"BDBM106420";"CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4nccc5occc45)CC3)CC2)CC1";"Ki";"'='";"1463.0";"nM";"5.83";"";"224890";"UO_0000065";"12.09";"0.23";"1.22";"8.24";"0";"CHEMBL3705135";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"1463.0"
"CHEMBL332677";"";"None";"305.45";"0";"3.30";"13";"CCCN(CCC)C1COc2c(ccc3sc(N)nc23)C1";"Ki";"'='";"536.0";"nM";"6.27";"";"";"UO_0000065";"20.53";"0.41";"2.97";"12.20";"0";"CHEMBL671516";"in vitro binding affinity was determined on human Dopamine receptor D2L expressed in chinese hamster ovary(CHO) K-1 cells using [3H]-0437 as radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133651";"1";"Scientific Literature";"J Med Chem";"2000";"CHEMBL3307512";"";"";"";"536.0"
"CHEMBL201334";"";"None";"304.44";"0";"4.72";"7a";"CN1CCc2c([nH]c3ccccc23)CCCC1c1ccccc1";"Ki";"'~'";"100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859832";"Inhibition of binding to human D2L receptor expressed in HEK 293 cells by functional calcium assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147728";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"0.1"
"CHEMBL210413";"";"None";"399.89";"0";"4.65";"12d";"O=S(=O)(c1ccccc1Cl)N1CCC(CCc2ccc(F)cc2F)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861448";"Binding affinity to human D2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148517";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"1000.0"
"CHEMBL2048229";"";"None";"288.44";"0";"3.11";"40";"CCCN1CCC(c2ccc(N3CCOCC3)cc2)CC1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";""
"CHEMBL3642768";"";"None";"458.60";"0";"1.74";"BDBM106502";"O=C(CC1C[C@H](O)CO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"926.5";"nM";"6.03";"";"224972";"UO_0000065";"13.16";"0.25";"4.29";"6.92";"0";"CHEMBL3705135";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Patent Bioactivity Data";"";"2013";"None";"";"";"";"926.5"
"CHEMBL184551";"";"None";"384.48";"0";"4.17";"8i";"O=Cc1ccccc1-c1ccc(C(=O)NC2CCN(Cc3ccccc3)C2)cc1";"Ki";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"14.33";"0.26";"1.34";"11.15";"0";"CHEMBL839650";"Ability to displace [3H]spiperone from human Dopamine receptor D2S stably transfected in GH4C1 (rat pituitary) cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Pituitary gland cell";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137866";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3988382";"";"";"";"3100.0"
"CHEMBL427522";"";"None";"384.48";"0";"4.17";"8j";"O=Cc1ccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)cc1";"Ki";"'='";"3700.0";"nM";"5.43";"";"";"UO_0000065";"14.13";"0.26";"1.26";"10.99";"0";"CHEMBL839650";"Ability to displace [3H]spiperone from human Dopamine receptor D2S stably transfected in GH4C1 (rat pituitary) cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Pituitary gland cell";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137866";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3988382";"";"";"";"3700.0"
"CHEMBL186558";"";"None";"362.50";"0";"4.42";"8m";"O=C(N[C@@H]1CCN(Cc2ccccc2)C1)c1ccc(-c2cccs2)cc1";"Ki";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"16.07";"0.31";"1.40";"18.01";"0";"CHEMBL839650";"Ability to displace [3H]spiperone from human Dopamine receptor D2S stably transfected in GH4C1 (rat pituitary) cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Pituitary gland cell";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137866";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"CHEMBL3988382";"";"";"";"1500.0"
"CHEMBL3289996";"";"None";"483.97";"0";"4.70";"56";"O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(F)c(Cl)c1";"Ki";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"15.67";"0.32";"2.89";"10.05";"0";"CHEMBL3297244";"Displacement of [3H]N-methylspiperone from human recombinant D2 receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"26.0"
"CHEMBL3290020";"";"None";"474.58";"0";"4.12";"80";"O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2scnc12";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3297244";"Displacement of [3H]N-methylspiperone from human recombinant D2 receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"1000.0"
"CHEMBL3289953";"";"None";"466.63";"0";"3.94";"13";"O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1";"Ki";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"18.55";"0.37";"4.72";"13.21";"0";"CHEMBL3297244";"Displacement of [3H]N-methylspiperone from human recombinant D2 receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"2.2"
"CHEMBL3289955";"";"None";"501.08";"1";"4.59";"15";"O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1";"Ki";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"16.41";"0.34";"3.63";"12.54";"0";"CHEMBL3297244";"Displacement of [3H]N-methylspiperone from human recombinant D2 receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286108";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307512";"";"";"";"6.0"
"CHEMBL3287396";"";"None";"449.38";"0";"4.11";"6g";"OCc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1";"Ki";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"18.93";"0.39";"4.40";"15.98";"0";"CHEMBL3295080";"Displacement of [3H]Spiperone from human dopamine D2 long receptor expressed in CHO cells by competitive binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286313";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";"";"3.1"
"CHEMBL3287405";"";"None";"444.37";"0";"4.49";"9a";"N#Cc1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12";"Ki";"'='";"0.58";"nM";"9.24";"";"";"UO_0000065";"20.79";"0.42";"4.75";"16.26";"0";"CHEMBL3295080";"Displacement of [3H]Spiperone from human dopamine D2 long receptor expressed in CHO cells by competitive binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286313";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3308072";"";"";"";"0.58"
"CHEMBL181898";"";"None";"390.41";"0";"3.65";"5";"Oc1nc2cc(CCN3CCN(c4cccc(C(F)(F)F)c4)CC3)ccc2[nH]1";"Ki";"'='";"28.18";"nM";"7.55";"";"";"UO_0000065";"19.34";"0.37";"3.90";"13.63";"0";"CHEMBL838638";"Binding affinity against Dopamine receptor D2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137161";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";"";"";"-7.55"
"CHEMBL276520";"INDALPINE";"4.0";"228.34";"0";"3.10";"Indalpine (table 3 Page 6860)";"c1ccc2c(CCC3CCNCC3)c[nH]c2c1";"Ki";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL881935";"In vitro inhibitory constant against [3H]spiperone binding to human dopamine D2 receptor expressed in CHO cells; NA= not active";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140372";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";""
"CHEMBL194493";"";"None";"449.34";"0";"4.01";"20 (trans)";"O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc([N+](=O)[O-])cc1";"Ki";"'='";"31.0";"nM";"7.51";"";"";"UO_0000065";"16.71";"0.34";"3.50";"9.54";"0";"CHEMBL828890";"Inhibition of [3H]YM-09151-2 binding to human Dopamine D2L receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139520";"1";"Scientific Literature";"J Med Chem";"2005";"CHEMBL3308072";"";"";"";"31.0"
"CHEMBL2048226";"";"None";"203.33";"0";"3.28";"8b";"CCCN1CCC(c2ccccc2)CC1";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"33.29";"0.62";"3.49";"208.94";"0";"CHEMBL2344228";"Displacement of [3H]7-OH-DPAT from human D2S receptor high affinity site expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331278";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"0.17"
"CHEMBL274864";"";"None";"423.48";"0";"3.32";"13";"C[C@@H](CN1CCN(c2cc(F)c(F)cc2F)CC1)N1C(=O)CC2(CCCC2)CC1=O";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL852484";"Binding affinity for human Dopamine receptor D2; NT=not tested";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143615";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";""
"CHEMBL191795";"";"None";"449.34";"0";"4.01";"21";"O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1[N+](=O)[O-]";"Ki";"'='";"7.4";"nM";"8.13";"";"";"UO_0000065";"18.09";"0.37";"4.12";"10.33";"0";"CHEMBL838683";"Binding affinity for human dopamine D2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145183";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"7.4"
"CHEMBL3358507";"";"None";"392.55";"0";"3.13";"(S)-5z";"O=C(NCCCCN1CCN(c2ccccc2)CC1)[C@@H]1CCc2ccccc2N1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3381713";"Binding affinity to dopamine D2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351528";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"1000.0"
"CHEMBL3358495";"";"None";"403.53";"0";"3.27";"5n";"Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4cn3)CC2)n1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3381713";"Binding affinity to dopamine D2 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351528";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"1000.0"
"CHEMBL3344456";"";"None";"315.44";"0";"3.68";"23b";"CCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2";"Ki";"'='";"40.83";"nM";"7.39";"";"";"UO_0000065";"23.42";"0.46";"3.71";"22.60";"0";"CHEMBL3387736";"Displacement of [3H]Spiperone from D2 receptor (unknown origin) transfected in HEK293T cells after 50 mins by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK-293T";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351714";"1";"Scientific Literature";"Bioorg Med Chem";"2014";"CHEMBL3706569";"";"";"";"40.83"
"CHEMBL2326475";"";"None";"323.42";"0";"3.12";"6g";"Nc1nc2cc3c(cc2s1)CCN(C(=O)c1ccccc1)CC3";"Ki";"'='";"4300.0";"nM";"5.37";"";"";"UO_0000065";"16.59";"0.32";"2.25";"9.06";"0";"CHEMBL2328745";"Displacement of [3H]raclopride from human D2 dopamine receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"CHEMBL3308072";"";"";"";"4.3"
"CHEMBL3220219";"";"None";"452.60";"0";"4.99";"27c, QF4516B";"O=C1CC(CN2CCC(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21";"Ki";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"15.02";"0.29";"1.81";"13.02";"0";"CHEMBL3222870";"Displacement of [3H]spiperone from human cloned D2 receptor by in vitro binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217716";"1";"Scientific Literature";"Medchemcomm";"2011";"None";"";"";"";"6.8"
"CHEMBL3323005";"";"None";"461.49";"0";"2.78";"19";"Cc1nc(N2CCN(CCCCNC(=O)c3cn4ccccc4n3)CC2)cc(C(F)(F)F)n1";"Ki";"'='";"24938.0";"nM";"4.60";"";"";"UO_0000065";"9.97";"0.19";"1.82";"5.85";"0";"CHEMBL3379351";"Displacement of [125I]IABN from human D2LR expressed in HEK293 cell membranes by gamma counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351252";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307715";"";"";"";"24938.0"
"CHEMBL3322999";"";"None";"496.54";"0";"4.23";"13";"O=C(NCCCCN1CCN(c2cc(C(F)(F)F)nc3ccccc23)CC1)c1cn2ccccc2n1";"Ki";"'='";"13567.0";"nM";"4.87";"";"";"UO_0000065";"9.80";"0.18";"0.64";"7.40";"0";"CHEMBL3379351";"Displacement of [125I]IABN from human D2LR expressed in HEK293 cell membranes by gamma counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351252";"1";"Scientific Literature";"J Med Chem";"2014";"CHEMBL3307715";"";"";"";"13567.0"
"CHEMBL437888";"";"None";"282.43";"0";"4.15";"4b";"c1ccc2c3c([nH]c2c1)CCCCCN(CC1CC1)CC3";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859832";"Inhibition of binding to human D2L receptor expressed in HEK 293 cells by functional calcium assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147728";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307715";"";"";"";"10.0"
"CHEMBL380682";"";"None";"492.59";"1";"6.21";"12g";"O=S(=O)(c1ccccc1-c1cccc2cccnc12)N1CCC(CCc2ccc(F)cc2F)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL861448";"Binding affinity to human D2 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL217";"Dopamine D2 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148517";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"1000.0"
